sentence_id	sentence	locale	reason
0c636e072bd12bcdc6a047046b1965566101172e023c549f9c12ba0a3098e4b6	Bilhassa hayatı bu kadarcık olsun gördükten sonra yeknesak mesai seni boğar.	tr	grammar-or-spelling
1ded4947df2d2247223bb8ace55edd8291e435e7bceb62b3e1389a7b1fea0b6a	Bizimkiler de onların gözünü daha iyi boyamak için himmette kusur etmediler.	tr	grammar-or-spelling
2059092f0650312629fde6e975bc38d0c02e489c88c48811a4388a1fe39b42a2	Memurlarımız hakkında müspet kanaatiniz olmadığını tahmin ediyorum.	tr	grammar-or-spelling
26861ed908fdd9e72a56fc9d095ac0c41c3e87088fa2cb807d7d74e21be36f82	Sabahları notalarını alıp gidiyor, akşamüzerleri, henüz ortalık kararmadan gelip odasına kapanıyordu.	tr	grammar-or-spelling
f5e4899bed11f81681e2d47a718ab913ab912fde264edb2212ca51653bbbe1b6	Sakin bir koyun gibi boynunu uzatan Çakıcı'nın yanına geldi.	tr	grammar-or-spelling
7891539e06a3d3268253d02c40169570e5ae54c52cc76547db04fb947d572899	Arıza talebi oluştuduk fakat gelen giden olmadı kaç gündür bekliyoruz yardım ve desteklerinize..	tr	grammar-or-spelling
7a8c21c56e4f91ceae7ca2408f5aff038793aad4b7adb5297bfa6be64cd7bb36	Bu sokakta bir müşteriz varHızınız ücretiniz.	tr	grammar-or-spelling
384f377797058b3009ba15f5ec870a5eacb32536dc6a8294730c92b11be27361	Anliyor musun?	tr	grammar-or-spelling
390fe4b0b1a3b57a13aa823895a74392b0326b17bf0eac14a7140fdaa92ad7ef	Bergama'da malları beğenmedim, İzmir'de de eksiltmeyi kaçıracağız.	tr	difficult-pronounce
4a38eabf125326f740acb4df52e83e7d2d7fedb5fc7bfb2e818a05e8bf08bb56	Ne bahasına olursa olsun iktidarı bırakmamak bir ölüm dirim meselesiydi.	tr	grammar-or-spelling
49b480675c36a7286d0d844c9839fc1dad18eb340c05bd8f028fc3e8dda64438	Gözlerim karanlığa alışınca odanın bir kenannda yatak kılıklı bir şey gördüm.	tr	grammar-or-spelling
4636c18c1f46e9e16973fab3a1b9860f162b604ef735bbdf4e1b26cc875665e9	Bu esnada karşı taraftaki pencereden atlıyarak kayboldu.	tr	grammar-or-spelling
55a9fff3accc61e03a98d6e33837d0a53aa9f39fbe914a594623bf537e9d26f6	Nihat kadehini ağzına götürerek:	tr	grammar-or-spelling
552d2ee8cf19c3abbd3915144567040517bdc9613122904fd1fb159b9665dd04	Herif bazen pencereyi açıp göbeğini kenara dayayarak saatlerce baktı.	tr	grammar-or-spelling
55ce5ee7501c4471b0384e4add7fda3d2f2baf61007e24e212e8dcac422b493f	Macide yattığı yerde hiç kımıldamadan Ömer’e baktı.	tr	grammar-or-spelling
3fa080187064778e3886eb3691b339fce92702573ddff41f17182f66d3705388	Karı koca ani bir sessizlik içinde dakikalarca birbirlerine baktılar.	tr	grammar-or-spelling
51ed483618545758a1e8e0aebf9e6a921acdde629e1d0af6fc5f22f1b5810658	Ömer ancak tramvay yoluna geldikleri zaman ağzını açtı.	tr	grammar-or-spelling
48733fa6262c40eeebd6ee126fe907c459e85152620de3430cb402cf57d49cb9	O gece genç zeybek Ahmet’in saptığı ormanlığın içinde bulunuyorlardı.	tr	grammar-or-spelling
54ad2b989c3b83fd6f56a5097f53cbd16bbff96a0eff458484e7ecbc49ccd1f5	Adres değişikliği yapıyorum taşıma işlemi yapabiliyor musunuz yoksa abonelik iptali mi yapmam gerekiyor	tr	grammar-or-spelling
4c5979abeafc1393e3308bbe6129b2a3eec923f6e1de8e1b0f537690b5664465	Ahmet heybetle tuttuğu silahına dayanmış olduğu halde sükûnetle cevap veriyordu.	tr	grammar-or-spelling
4be731bea7e7395cc61d875748533f255b8b43fd4e9dd208c7102a0c12fdf6b2	Çakıcı bunları gördükten sonra açlığını anlayabilmişti.	tr	grammar-or-spelling
49b480675c36a7286d0d844c9839fc1dad18eb340c05bd8f028fc3e8dda64438	Gözlerim karanlığa alışınca odanın bir kenannda yatak kılıklı bir şey gördüm.	tr	grammar-or-spelling
686ecbf3d4c981a52aeb632049531574777aeb8ed27ce9fd7249dcc5411980a5	Şoför koşarak onlan aldı ve kendi yanına yerleştirdi.	tr	grammar-or-spelling
7891539e06a3d3268253d02c40169570e5ae54c52cc76547db04fb947d572899	Arıza talebi oluştuduk fakat gelen giden olmadı kaç gündür bekliyoruz yardım ve desteklerinize..	tr	grammar-or-spelling
8afabde2e9908f7589cb4985c0e37589a7e088ab23a55354de5854b19b696168	Burayı yavaş, sakın adımlarla terk ederek dağa doğru yollanmaya başladı.	tr	grammar-or-spelling
7a8c21c56e4f91ceae7ca2408f5aff038793aad4b7adb5297bfa6be64cd7bb36	Bu sokakta bir müşteriz varHızınız ücretiniz.	tr	grammar-or-spelling
9b4ecb10978f0fbe19e71a16f001bce792e1ff294bec43f1581df6914ecfbb64	Çocuklan toplamak, dersleri yoluna koymak pek güç olmadı.	tr	grammar-or-spelling
9b4ecb10978f0fbe19e71a16f001bce792e1ff294bec43f1581df6914ecfbb64	Çocuklan toplamak, dersleri yoluna koymak pek güç olmadı.	tr	grammar-or-spelling
a7629ffe696aeeb51a9ad785e6283d27455ebd47d645809ce5019eca1d7fd915	Ömer ilk sözü olarak açılışı yaptı:	tr	grammar-or-spelling
a8acb5bf8c1b7cfde64da6fd9fc95aa078118e3d3e1e257aa4f006147dd10aa8	Vay canina!	tr	grammar-or-spelling
acc1100d8e1a826438ba48ad60f0484f039f6afe875e4583099ad8b8292fd011	Bunları söylerken kapıdan çıkmıştı, Avni'nin cevabım beklemeden koridorda hızla yürüdü gitti.	tr	grammar-or-spelling
ac914488d531621cf031fbaff6cd473481c646ae581be426aa53a1cd6d8f32c8	İstersen benim kliniğe yatırayım, ama şenin için biraz masraflı olur.	tr	grammar-or-spelling
aba8e034f67e0ff22c1118d01c5ff44062dc8cf8dc0caf11b28d99b764a66277	Bir alakalan olduğundan değil, iş olsun diye kızıyorlar.	tr	grammar-or-spelling
b20a9017395fdc07fabda7c0cabd3cf4869ac13edfaa93d31631f68822ceedb5	Bugun hocam	tr	grammar-or-spelling
0c498b0975f73ecede7a9819f24a173e0561087b17f1f405883f03e3a0dd959a	Benden istedi?iniz ba?ka bir ?ey var m??	tr	grammar-or-spelling
83e90fe3616ec0d815918d5c9a8eb7e2f57fb336186fc8bb5218a325825051e7	?u ge	tr	grammar-or-spelling
2c202b42f24e70c026e4e85ea6037062814f25b444e52112e3225dbc071e0d77	Merhaba, nas?ls?n?z?	tr	grammar-or-spelling
c09648ef8f4c97558957510305faad25040aefbda99f995f35f82af1dc96ba2a	Ben bir fahişeyim.	tr	offensive-language
b99786f48d4f28f2a41c64bcd627bad9c467c97410e966d671c6bce6a893bad1	Babasının hayatla iken burada hürmetle muamele ettiği bir zeybek vardı.	tr	grammar-or-spelling
137b06f7533b999642a0bcd4d23c281fdf82ad4a77d9be05abadeb9fe964c28d	Bo?a vakit kaybetme	tr	grammar-or-spelling
9c28a618171848428322c1439a9d9e10ebb022efd27a313509ff5dc80294ce91	Sadece ?aka yap?yorum	tr	grammar-or-spelling
cb82882cbb48892fd8166226cab8455bf68a9d7e424b9165ccad416c30d1578a	"Yahu, sen kız olacakmışsm ama yanlış doğmuşsun!" dediklerini hatırlıyorum.	tr	grammar-or-spelling
83e90fe3616ec0d815918d5c9a8eb7e2f57fb336186fc8bb5218a325825051e7	?u ge	tr	grammar-or-spelling
baacc409898177586301dc70da092a847562031dcaf4a3119175caf944ec2999	?imdi daha iyi misin?	tr	grammar-or-spelling
730aa43c845bd1c6cf0a0d6c40398ad6e4f93185c8aa88d51d0ff1c0f94ad89b	Benimle dalga ge	tr	grammar-or-spelling
006b0402c5b1ab266a8a82c163c72c90cfa204498b09fc56077bcf0c834fb3b9	Ek çok prestijli ödül kazandı bunlardan bazıları:	tr	grammar-or-spelling
00e94251952d4e6462f835e7e18483b1eb2e836de2b54489097e35435c47e375	Günümüzde Melanezyalılar genellikle Papualı ve Avustronezyalı olarak etnolojik iki gruba ayrılırlar.	tr	grammar-or-spelling
00db5a5c36bd3e59b18dd263365bc5896690eda32ad90f3e7cb474c53506f831	Erkek tapirin penisi dik durumdayken oldukça uzundur.	tr	Uygunsuz kelime
00b7720f64693f3df9693361b6f1ee88b1f848ed92b3cd4665bfa11c49c07d8c	Sınırlarımın dışına çıkmak istiyorum.	tr	offensive-language
00eef28a6fe1270b98269ca632477b17245f1273776ae247b3955ee7d9a56285	Coğrafi olarak Çin'in güneye ve Sovyetler Birliği'nin kuzeyine sınırlanmıştır.	tr	grammar-or-spelling
012674483d68bff5585dc0838300ea5feb4fb3a736878cc08e74ac6c1ac6abf9	Üçlü orkestra da ise tahta üflemeli enstrümanlara birer üye daha eklenir ve diğer gruplarda da artış görülebilir.	tr	grammar-or-spelling
0134243b23f631401c6237ddbc8cea80d88793ceff73d4fa60ac87f7dc5e38a3	Süet deri resimde de görüleceği gibi kumaşımsı yapısı vardır.	tr	grammar-or-spelling
016f632e61c111dfa550010277947c2638142a73b8ae6c892fff9bee65999208	Bu görüşmeler bir sonuç çıkmadı.	tr	grammar-or-spelling
0165e84b368c32072a505314b75c4db4dd25fec5d8e5e78831103691c0f39c91	Doçelik donemi Venedik için gayet barışçıl ve sakin gecen bir dönem olmuştur.	tr	grammar-or-spelling
02dbacebebe3aa74d1e47a58eaab6522806fc9188c0c7dbbe62a5102cc67c17b	Darius iki boyutlu yatay kaydırma kurgusal bir gelecekte geçen ilerlemeli ateş oyunudur oyunudur.	tr	grammar-or-spelling
0206d805be04f6d0e3ac0f5c1445116b015efbf76ed20789e5ef9ab58591df5c	Ayni zamanda tüm nükleotitlerin yapısında bulunur.	tr	grammar-or-spelling
03372dffa677f9fd6552842c80b5da523c4bf00a1569330da97be4ff7e580294	Normal şartlarda bulundukların eyaletin valisine bağlıdırlar.	tr	grammar-or-spelling
033f0fde51276455271bb61c3cf352f369374c27afdf4b027d56b4d26d70723e	Ülkenin en önemli denizcilik şehri olmasını yanında İspanyol Donanması'nın da en güçlü gemileri şehrin tersanelerindedir.	tr	grammar-or-spelling
038c4bd65246c31c6f82f98402cd7e13ee188ab345a731cb2b8735b1f3d00bfc	Karamanoğlu Mehmet Bey Üniversitesi beden eğitimi bölümü mezun oldu.	tr	grammar-or-spelling
02cb77dcbebae91682e9cfacb598107ca494a495e1931e2dda4f9fc8c50021d7	Cami ayrıca ile Afrika'daki en yüksek minareye sahip.	tr	grammar-or-spelling
0370693e781730de188bf7e4363575e50cebc3045b76696dc970a7eb6b137dd4	Tekrar Arpa Eminliğine geri dönüldü.	tr	grammar-or-spelling
04061d87b69c580e6ba732a501ab5aff54f1439d09d1c710449589b194809b27	Aynı sezon Samsun Süper Amatör Ligde Şampiyon olarak Bölgesel Amatör Lig!	tr	grammar-or-spelling
03e1fa61fa0771ae73feba9f3da3f649b7fdf421ae58256a1df428ac88ba8ac4	Bu heykel hakkında yeterince Moskova şehrin folklor hikâyesi var.	tr	grammar-or-spelling
04009d7dac189d61d37f8dd49fd1dffa0bcc940f20df98c0cbb04888a174a8e2	Her iki mimari eserde günümüzde faaliyetlerini sürdürmektedir.	tr	grammar-or-spelling
03c99bef3c0c13c9a54f136e600d31081e41f30e63e1f99a26142ed563dedc1c	Erzurum'da bir yerel okul katıldı.	tr	grammar-or-spelling
