sentence_id	sentence	sentence_domain	source
92b592d88abea2d9671a3ad131b54dfb2c2a2e2b77adf2a60ccf47a7f03e2d4f	Daha öncede konuştuğum bir sorun vardır		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
92b76a221852d97a31e69a27dc1dbd68f0883bb8bac175593e5a45b14dc12e71	Cevap gelmiyor ordan sorguladığım zaman		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
92e8c62e3b5f343a82018262a08528d92ca653aa9012823a2197fd4973437f30	Anladım peki tamam teşekkürler ben biraz daha araştırıp kafama yatarsa size geri dönüş yaparım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
92f14c5abbd9827021375b4622375a314d9ef207f6115b5f01c1e1775e6ac75e	Aynı modem üzerinden devam edilecek		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
92f9d171b7c678954e7543fbad19efa5d92c1cc614285fb11edb0937723d7055	Aynı adrese ikinci bi internet alabiliyor muyuz ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
930101b8dc2e978760ddd2e07c50ceaf529e9aa1e1aac64bb311597f4fabcf78	Anlık olarak kesinti yaşanmıştır		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
932c6975dd1b2f16ac9454c32fbdf4771a9337f7010f8474b3666d39471cbf44	Aynı değerler sağlanır		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
932c8d27d082ed707de842e1d541cc2ac0cc420545e3dbf1be1f3420a8450508	Ayrıca aktivasyon ücreti alıyormusunuz?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
935bc8df144011e46e0d928a01c1e8313ec8c74f6b9bc75b14aee3d614d37454	Cayma bedeli ödememek için		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
93700a09d556b37ba069c763edaa3a7d15b692562712e515c3f5f731cbcad49a	Anladım tamam WhatsApptan iletişime geçeceğim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
937cb6495eb76bae69d8772f5a92a3c5fc9bf2815df47976367b558073c3af3e	Aynı port uzerınden gecıs saglarsınız		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
93b48a47722181546d3bea0932b34cbdf31c8173d44887de7f69ef7b4a99bed1	Daha fazla mbps var mı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
93c630849e9487a85eadec28b4c2080fcb9ae41e5f39b2e711cab26c74d27718	Dairede değişecek		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
93d99af3a221c1d6d535cc295aa2bd395286c09c1f0ca3740451914ecfdb4456	Alt yapı olması için ne yapmalıyım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
93ea80412392c7fb6497c66e132b2266661b149cca513d1fefe8399fb8725cd0	Anladigim evraklar size kargo ile ulasmadandada abonelik aktif olabilir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9406e4cbb4d7a17ad8b17c0faab34461766df6ee24dd5a80fdd595bbd7afd28b	Ayse Erkal		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
940df3d854c1ca1264d98d2b642638a53518deffd8673bd7ea360927ce96229f	Duvar ici geliyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9412baf45025e11a5ec9bdfbd8771ac6fa854c2b9e587e77e4f604cd52a5f185	Anıl Göktürk		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
941345baf2367baf33dbfb690363154c1fd56aa7efe1a9b766049ae6a745c76c	Doğrudur bakmam lazım Süper Online olarak cevap verir misiniz bana		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
941d2e313effc6130fbd23f743558a3035b9804c3da9ad0f4b50a0f65a738dec	Arayabilir mısınız		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
94221151464d13be5003355ccada567420159bbad97d2926c39abf4891fa9dd2	Alt yapı kurulumunda hangi marka ile çalışıyorsunuz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9448d1e21d7764bc5ddcd3d18100d0a30a9b534218eb1f81955659b995d2f28e	Adres kısmında ile gelince dönüp duruyor imleç		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
945872033e3c6487b0912fd175d568ca52aae70f234f1415ee1ce835402d0682	Ayrıca modem ucreti varmi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
945e941886cb7aa5050e9445976e34904e78caf8cb2d121b021bf7c8b5ade09a	Alt yapı sorgulaması yaptınız mı web sitemiz üzerinden		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
94619bd3588f859d07e28d59c3ececc4a2fa4adb0b9ab33f7e357ed669ccbafe	Anladım böyleyse daha iyi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9468ab2c0b86a63f907201ebf1fca76db4e22d581cdfea33151fce83ca5cef21	Destek kaydınızı oluşturdum efendim , kısa süre içerisinde gerekli işlemler sağlanacaktır		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9477cfab901b94949a8b8572790bec726994e667daa18df764936eac2bd90591	Detay alabilmem icin beni arayabilirler mi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
947984e1dd00cf7060d20b4db225299376e7e0df86d2d5e20e31ea55d895c7d9	Anladim yarın arayacağım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
947eab55af7408f0ffb77508a84490af55bf998a40ed6703e10f84a5cba0b4ba	Alt yapınız fıber mi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9481ce9283472d2fc36c202ec86089445f23c2e8db2578d6ab7c69af214b2dde	Aynı kod geçerli efendim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9491ce843f8fb122068518118000a96cbe88ca4a58805e46d78c2248ab9700b8	Aynı şeyleri diyonuz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
949a1a741ce934cb36f2599d9542e8b947df3ea32bf0721f2b3af514fbde0c75	Anlaşıldı.Teşekkür ederim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
94b2b0a91750dff4ab00cfc6adc43d38d9e00ff39baf695feffb508856756866	Aynı port üzerinden devam edeceksiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
94dafa76bcfc064e76d25d7a27fd8a170643c4b0c5a71237a2941a8669138d8d	Ama o youtuber yayın açmıyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
94db01260bf71ddbb81ada6a732d4962509c2007a54ada69fc0c4708b62d7b73	Destek olurmusunuz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
95075c1134e7abf25268aa472cfde195e05faef64c95e971b22521b7e993f298	Daha fazlaysa eğer vdsl modem alıp daha yüksek bir hız da alabilirsiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
950dcae52744df0c0d855f23189f90e6ea3b3c27f597785746c1c7030e166072	Adres bilgilerinizi sadece sizlere daha detaylı bilgi sağlayabilmek için istiyoruz efendim , tercih tamamen sizlerin		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
953dbfbb5a9dc10ccc103d134ccbf3822d42264bfbdf04b24212d01be9e1c3b8	Dalgalanma vs.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
95531a6c432ac96593ca655572be6f57eb0caf9ad592783be717ae3d30ea3a29	Adres bilgilerinizi paylaşabilir misiniz kontrol sağlayalım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9555b4eaa6708d6c6d0108f512f7e6d1af347e0d0b91282bbf0c677e65ce89c2	Daha sonra fotoğrafını çekip		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9557797bead026eb98ff89949bab1c54938e1b87fad0bd13ae8a46b7ee03ce84	Cihazdan olsa diyorum önceki modemde böyle sorun olmalıydı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
955d3ff57bdb61a578db054765f2b5f64c6e92e0f65bc75231a82868e814cd12	ışığı internet ışığı yanıyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
957e2ad12b342e85170ed5f56115d2ef3220ea75135e0c2c7fff50ab8eda9ada	Ama evin içine siyah bi kablo geliyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
959bc9d80e05746251b19702dfb0eafc478a492bee6b0b5a1685deca964fcf4f	Alt yapım sorgulama		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
95a1f5944902a1cc2346621ef71871522a688f87ea6c9010abf37ccf908a98a4	Dairenin içinde bir kablo gösterdiler. İnternet kullanımı için diye. Gerisini bilmiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
95c7e4101a32c6c31f27ac9a302d153fd871dd46b9418620f1a45e269643d33e	Anladım selim bey		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
95eb61aa60780cc10f71fd4e36574a2cf81e318be59fc7d639d860890fbeb864	Ayrıca pdfler internet üzerinden yolladıktan sonra ayrı olarak size kargolamam gerekli mi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
95f62c86578c6fac63dad810c34476a51561987197fa1e2ae6a498cbfbe4adc0	Adres versem boş portvar mi kontrol eder misiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
95ff2973b29d3d82b55a32b5a616ed2b355d09b1522b69878f7facdf3f102cd6	Destek hattımızdan iletmenız yeterlidir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
960d6f56c01f4c5e3d6672a90bbfa331e55b4eacf4ca68bdcd0791d65b11f521	Alt yapı sorgulama ıstıyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
961c70fe1356c07908a594e927a14e31a89666b520322796dfe510e5cb29cb6b	Daha sonrasında gönderebilirsiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9620783d8054adae7dd3268bc410a91ea6bbf21ed94fb241c008c29c46c5c23e	Aynı modem oluyormu		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
962f6e7f377d0f548daba5435dcf8ff90ddc41f8537acac3d781c91265cf0583	Aynı anlama geliyor bu ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
96310317c897f05d53fd5a7e6055cb7cd89ea752cd3f119bd2b51282036bbd36	Arıza kaydı numaram nerde		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9634167689d35daca329d25a126d0d293cf29dc486625b477a96ddea8d028a92	Cikiyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
96345bcc348a91cb41364fe3cc16f9c2e3863a2e0e6027f5b426ad8df50c331a	Ancak sorularım var.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
963eede7584ce0d8457dc20a1754af57c43e129b711a71149648b5eb8a11ca1d	Adres sorgulama ekranında çıkan kod		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
96445d2ecc39a045116a63fc2cdd1e9a4ae5e8de80372f326756555dfb1d1a5a	Adres bilgilerinizi yazın sistemden altyapı sorgulayalım efendim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
964806d5e0a30822d0ab676f5c1feedcd09088cc43b1f90b879e677e7a5ac3b0	Ceyhun şarkaya		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
965c5edd059dcf8069fcd7cd178c64e46c3aab0e92cf1127a494f1440fd199cf	Cihazda hiçbir problem yok		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
966446f432d7974c0b9f1f57bb824e911bfc910b50451e78973cd563d140f1fc	ışığı yanmadı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9677c5b796cd239cbef1afbf1da5c46e26af673ecdb502717ece1a7b16d667d0	Destek kaydınız beklemede efendim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
96911dc923f2eefb7a2b4279eae99fbe46e1aad783b28ec0eb7da04882ab104b	Alt yapı sorgulaması yapalım sonrasında sizlere uygun paketler hakkında bilgilendirme sağlayalım efendim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
96a7e183f47d0e19ae7754d73ab42ef980979573fb5d5cea9564d9455ef8e997	Cevap vermek bukadarmı zor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
96e4fea946d5ba124d75c6830fbbb715f5449b47b2bfb69d8d1b23ef6a8bcbe7	Arkadaşım sizden hizmet alıyor memnun tavsiye etti		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
96ee55da81780cd3c84016ad6eee29c4bf27859bd729b999e5839d466634e8d9	Alt yapi varmi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
96fcc44042b759da973574fe1718bb92a1a6f1f24f22c73426ad1c9ccb43d193	Ankara İlinden Mng Kargo ile yanılmıyorsam Salı günü		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
970522c6d77ed041701d53d76035b94c834bb1f9e78ab0364a32ec3e0277a532	Anladım fiyat sabit mi oluyor sonuçta taahhüt olmayacak		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9710b215621fd8bccfda295fe18485751eb7fde1d316ae042ea37ebbbad5325c	Arkadaşını getir gibi bir kampanyanız mevcut mu diğer sağlayıcılar gibi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
971c70fa48d8d662111691cb5e6a02840f808af84aa1be18e0055c4b8a659eac	Ama modem baglanmadi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
97263f398e58f5c04ae43a44014e29533569507a03fceaf579d4cca0b2d05971	Alt yapınız fiber mi ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
972817b24b3df165ec88d33503aa29188202e1745a2234fe6cec1a484d5da259	Alt yapı tanımlamasını Türk Telekom yapmaktadır efendim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
972f17f1bc55c71dd67309fb204e6a4ced1c32c141d791530f8ca1a91190a54c	Daha altyapı bile sorgulayamıyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
97520a510fd8f838db086f16e3f301ab6049415b0f631d413ba7d22f1b49b5e0	Aynı hıza sahiptir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
975534e362abc96c90b69e7f6ef10a8ae79fddf120a7c9d2664d89a3adf2a48c	Arasında kimlik fotokopisi olucakmi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
976737eaf7156f1a144f49c9062006c1e8b6470a00d0cf32737d641990cd2661	Dene süresi olarak bir uygulamamız bulunmamaktadır		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
97b7062e8553fe641bbeb96b72e3bf31599a4553ad8f5a2ebab4e17fd4b60aff	Cevap verecekmısnz?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
97c6d35f7fd268167c221de823f6f8ceeaed334ede4365e7deb0515d0329f250	Arza kaydını silermisiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
97d0b048c97f6b6452378fd2e6f369b2a95186a032100553d3b64882426c289d	Aynı port kullanılır		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
97f0d57b2c16ecf7c68204822122e3f0f3acfc71641de1db177b3d0565ba9415	Daha erken sonlandırılması durumunda cayma bedeli çıkabilir efendim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
98088e55505d4f501c16eb3a42692527f1120833732e887824d3a185c7fb0866	Destek yok galiba		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
981474548ec46ced3a81bd6e9dae7f1794b007cb1047c38a8221623a6158caa5	Ama daha ip adresimiz tanımlanmadı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
981e5190d833b07629074bcc2c2a4299fa5741ee25733d20c7af4f06a00289b1	Atyapi olup olmadigini ogrenmek istiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
982904cc6c97fc7b6f5803f58c225c1e7f2ee370883c891ec170576c16c8e2ce	Daha düşük tariflerden yararlanmak için		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9848bb96f50a075caeccc354aada9d455346396614c04f938d2d637d159300a5	Cok sagolun		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
986126beef2c165d1b0cd2ce43d37b711db6b09220b7f2ecb9bf113ee22ecaed	Cayma bedeli çıkıyor mu		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9877d0b80897015095ccb5d134175d0eeb36e31f358d411e2968f586d588d1dc	Alt yapı adsl  , vdsl ,fiber hangisini destekliyor  ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
98828287326e39315d6503e636fa2fc19f7543d9c1531c6d009abd9b744e32c6	Apartmanımda fiber bulunuyor fakat dairedme fiber bulunmuyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9886c90f38b016f29f2b116a475ee7ab275c558e59f49ce72b62de91edfb3b00	Doldurduğumuz evrakların resmini çekip göndermemiz yeterli oluyor mu?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
98a7cf9d54327cd69d3b405037b5c9208933b9b7d6029a6d34cd88f1a14ac137	Ama nasil kurulum yapacagimi bilemiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
98b22677a8bad5a3b97695e0e9aba9206bb6a44412d2e93b374f8170a8a71139	Ama gelmedi ne zaman gelir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
98ea7e8c3ae4ece8221a74b4a46df3f78a79d06b049216dc77e298862d1685dc	Arkadaşını getir kampanyamız mevcut değildir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
99244270448c2ff9de0b6deb5173b89f2abef23830e02c80e199a329453c8b2d	Daire için de fiber kablosu yokmudur		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
992a0a0bc4cbbc66b0edfa2ec1805625231ded9cb92acbae42c68ff040ab338e	Antep'te hizmetiniz var mı ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9937167f7c666c5d945f10b5b980ce60e96ab0700ec8b731386944c91814b9cd	Alt yapı sorguladım burada vdsl görünüyor normalde fiber var ama binada fiber yok.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
995496af468dce7f7ff9554ac4c89628148333ab01bb6558b145d65eb83777be	Ama modem verilmiyormuş sizde doğru mu		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
997587920b62bb485eb7bc8341af1341307365ccd456417dad2b3318beef7d97	Alt yapı türk telekom mu?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
99921e3ae994f08f4388c96bcb1ab7600d8d1a4abb5205649ff26bd3b63608f9	Adres üzerinde tanımsal hata olmuş olabilir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
9994704dd9020fa5c852e7ff966e2f69bd818682b8763300097f4f169aa0303e	Arıyacak mısınız ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
99c244bfeae50e2d8a0040cf2994992af1dce247b3cd807aadac75edbb139f1b	Ayrı modem ücreti var mı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
