clip	duration[ms]
common_voice_tr_40404232.mp3	4896
common_voice_tr_19477568.mp3	3048
common_voice_tr_35263371.mp3	2196
common_voice_tr_38029577.mp3	2880
common_voice_tr_37198288.mp3	4788
common_voice_tr_37910201.mp3	4860
common_voice_tr_35260525.mp3	1620
common_voice_tr_30504513.mp3	3996
common_voice_tr_32940932.mp3	2736
common_voice_tr_36434537.mp3	3780
common_voice_tr_34487415.mp3	2196
common_voice_tr_36442215.mp3	2448
common_voice_tr_26570308.mp3	1116
common_voice_tr_38380568.mp3	3276
common_voice_tr_28924833.mp3	3600
common_voice_tr_30440468.mp3	4032
common_voice_tr_39794510.mp3	4500
common_voice_tr_30311225.mp3	2880
common_voice_tr_34600308.mp3	5940
common_voice_tr_30341815.mp3	4320
common_voice_tr_38122446.mp3	2268
common_voice_tr_36585422.mp3	2592
common_voice_tr_25273791.mp3	4500
common_voice_tr_30366107.mp3	5436
common_voice_tr_38094442.mp3	1980
common_voice_tr_35151708.mp3	5220
common_voice_tr_32940586.mp3	2556
common_voice_tr_34515595.mp3	2700
common_voice_tr_28902471.mp3	4536
common_voice_tr_30344686.mp3	2736
common_voice_tr_32886665.mp3	2988
common_voice_tr_21731412.mp3	3504
common_voice_tr_30476089.mp3	2376
common_voice_tr_30390514.mp3	2880
common_voice_tr_34486585.mp3	2268
common_voice_tr_30695045.mp3	2736
common_voice_tr_35342392.mp3	2556
common_voice_tr_25551486.mp3	3636
common_voice_tr_26569191.mp3	3096
common_voice_tr_38099815.mp3	2520
common_voice_tr_18192786.mp3	4896
common_voice_tr_17814198.mp3	3264
common_voice_tr_30534486.mp3	3276
common_voice_tr_38288416.mp3	2520
common_voice_tr_38103953.mp3	2880
common_voice_tr_25647721.mp3	5616
common_voice_tr_34748003.mp3	6012
common_voice_tr_36549385.mp3	2700
common_voice_tr_34503767.mp3	5616
common_voice_tr_21440833.mp3	5520
common_voice_tr_26543839.mp3	1152
common_voice_tr_38397479.mp3	2988
common_voice_tr_38174431.mp3	3420
common_voice_tr_30402928.mp3	2088
common_voice_tr_30595067.mp3	1692
common_voice_tr_38172556.mp3	4536
common_voice_tr_36440594.mp3	2160
common_voice_tr_26637008.mp3	1476
common_voice_tr_30548011.mp3	3816
common_voice_tr_28962533.mp3	6156
common_voice_tr_32941172.mp3	2448
common_voice_tr_30412010.mp3	7920
common_voice_tr_17637478.mp3	3864
common_voice_tr_30341708.mp3	5688
common_voice_tr_30385599.mp3	2988
common_voice_tr_38125846.mp3	3060
common_voice_tr_32415591.mp3	3600
common_voice_tr_38401897.mp3	2340
common_voice_tr_19048462.mp3	3408
common_voice_tr_30682897.mp3	3096
common_voice_tr_32884860.mp3	2448
common_voice_tr_26915498.mp3	6768
common_voice_tr_31980353.mp3	2736
common_voice_tr_29623691.mp3	2376
common_voice_tr_36406091.mp3	3060
common_voice_tr_34387139.mp3	6840
common_voice_tr_20022879.mp3	3672
common_voice_tr_32290698.mp3	5220
common_voice_tr_40030469.mp3	9360
common_voice_tr_29511754.mp3	2520
common_voice_tr_18520183.mp3	3984
common_voice_tr_37622880.mp3	3888
common_voice_tr_30441261.mp3	4572
common_voice_tr_30772842.mp3	3816
common_voice_tr_19453123.mp3	3504
common_voice_tr_30345689.mp3	2088
common_voice_tr_28962610.mp3	3636
common_voice_tr_20141763.mp3	2976
common_voice_tr_30510457.mp3	1764
common_voice_tr_30355953.mp3	2340
common_voice_tr_26356028.mp3	6012
common_voice_tr_29267586.mp3	2088
common_voice_tr_36439485.mp3	4032
common_voice_tr_38033267.mp3	1908
common_voice_tr_32289588.mp3	2520
common_voice_tr_26538345.mp3	1404
common_voice_tr_32940970.mp3	2448
common_voice_tr_28948232.mp3	3636
common_voice_tr_32958913.mp3	3240
common_voice_tr_32276479.mp3	7848
common_voice_tr_32829751.mp3	2268
common_voice_tr_34507231.mp3	2088
common_voice_tr_27058615.mp3	2880
common_voice_tr_38116210.mp3	5580
common_voice_tr_26949974.mp3	2916
common_voice_tr_32289521.mp3	6084
common_voice_tr_19500132.mp3	4296
common_voice_tr_28914550.mp3	3996
common_voice_tr_24918590.mp3	3420
common_voice_tr_38324972.mp3	3816
common_voice_tr_28346114.mp3	3240
common_voice_tr_32249718.mp3	8100
common_voice_tr_36586018.mp3	1944
common_voice_tr_20566314.mp3	3264
common_voice_tr_35328568.mp3	3096
common_voice_tr_28864482.mp3	2340
common_voice_tr_36441360.mp3	1980
common_voice_tr_30336282.mp3	7200
common_voice_tr_34507497.mp3	6156
common_voice_tr_26529634.mp3	2304
common_voice_tr_27835518.mp3	3960
common_voice_tr_27199040.mp3	6840
common_voice_tr_35174179.mp3	2988
common_voice_tr_26562039.mp3	2304
common_voice_tr_33268278.mp3	4896
common_voice_tr_28858481.mp3	8460
common_voice_tr_28481320.mp3	6948
common_voice_tr_32885333.mp3	2628
common_voice_tr_30462298.mp3	2340
common_voice_tr_25804534.mp3	6912
common_voice_tr_29902577.mp3	1980
common_voice_tr_17529388.mp3	3384
common_voice_tr_27646647.mp3	2412
common_voice_tr_34486517.mp3	1656
common_voice_tr_24970187.mp3	4932
common_voice_tr_38221054.mp3	2556
common_voice_tr_29631455.mp3	4860
common_voice_tr_19453052.mp3	2184
common_voice_tr_36406326.mp3	2376
common_voice_tr_28886026.mp3	3996
common_voice_tr_36558224.mp3	2448
common_voice_tr_38352099.mp3	2808
common_voice_tr_32937511.mp3	3600
common_voice_tr_34486260.mp3	6228
common_voice_tr_30422554.mp3	5328
common_voice_tr_28972927.mp3	4320
common_voice_tr_17344858.mp3	2784
common_voice_tr_30439384.mp3	4176
common_voice_tr_25100480.mp3	3600
common_voice_tr_38066866.mp3	5868
common_voice_tr_28943356.mp3	3240
common_voice_tr_30407988.mp3	2988
common_voice_tr_38093323.mp3	3276
common_voice_tr_17553918.mp3	3456
common_voice_tr_30336179.mp3	7560
common_voice_tr_38031305.mp3	3888
common_voice_tr_32886931.mp3	3060
common_voice_tr_32924042.mp3	6336
common_voice_tr_21450110.mp3	4704
common_voice_tr_18892528.mp3	3744
common_voice_tr_36524131.mp3	4860
common_voice_tr_37833216.mp3	4176
common_voice_tr_35342320.mp3	2016
common_voice_tr_26530587.mp3	1944
common_voice_tr_21413068.mp3	5088
common_voice_tr_25278270.mp3	2880
common_voice_tr_30472143.mp3	2448
common_voice_tr_39591407.mp3	4500
common_voice_tr_24701433.mp3	3528
common_voice_tr_37890340.mp3	6696
common_voice_tr_29258059.mp3	2916
common_voice_tr_37379467.mp3	4788
common_voice_tr_33986374.mp3	3420
common_voice_tr_27639196.mp3	6156
common_voice_tr_30398190.mp3	3168
common_voice_tr_36874870.mp3	6228
common_voice_tr_30397064.mp3	2448
common_voice_tr_21367842.mp3	4632
common_voice_tr_38950465.mp3	2736
common_voice_tr_38311584.mp3	2196
common_voice_tr_25287943.mp3	3816
common_voice_tr_36443635.mp3	3240
common_voice_tr_25804135.mp3	2916
common_voice_tr_34387249.mp3	3996
common_voice_tr_32514503.mp3	3168
common_voice_tr_30439568.mp3	2196
common_voice_tr_38273332.mp3	2700
common_voice_tr_28898657.mp3	7668
common_voice_tr_30548854.mp3	2916
common_voice_tr_30509693.mp3	9216
common_voice_tr_36442431.mp3	2376
common_voice_tr_27547936.mp3	3060
common_voice_tr_36437705.mp3	2268
common_voice_tr_25754913.mp3	3096
common_voice_tr_25552179.mp3	6336
common_voice_tr_25013686.mp3	3780
common_voice_tr_38174318.mp3	2556
common_voice_tr_21775255.mp3	3456
common_voice_tr_21411672.mp3	2856
common_voice_tr_32565764.mp3	5616
common_voice_tr_24976701.mp3	3564
common_voice_tr_30355954.mp3	2196
common_voice_tr_38079483.mp3	3096
common_voice_tr_32094094.mp3	1512
common_voice_tr_30500576.mp3	2088
common_voice_tr_36408637.mp3	1836
common_voice_tr_29404335.mp3	3420
common_voice_tr_30392229.mp3	2808
common_voice_tr_32290631.mp3	3600
common_voice_tr_25034756.mp3	5184
common_voice_tr_26530809.mp3	1620
common_voice_tr_38569758.mp3	3348
common_voice_tr_25277174.mp3	3996
common_voice_tr_36436846.mp3	2340
common_voice_tr_25334068.mp3	4392
common_voice_tr_32940624.mp3	2340
common_voice_tr_35176396.mp3	7416
common_voice_tr_30497385.mp3	4608
common_voice_tr_18991908.mp3	5904
common_voice_tr_35262289.mp3	3636
common_voice_tr_18895952.mp3	2904
common_voice_tr_33056140.mp3	4608
common_voice_tr_38215355.mp3	2880
common_voice_tr_34603345.mp3	4140
common_voice_tr_27764832.mp3	7488
common_voice_tr_33514277.mp3	3276
common_voice_tr_32565787.mp3	2484
common_voice_tr_30464203.mp3	3888
common_voice_tr_36292502.mp3	4716
common_voice_tr_32068781.mp3	1980
common_voice_tr_37322382.mp3	3096
common_voice_tr_32901034.mp3	2016
common_voice_tr_26974498.mp3	2988
common_voice_tr_30413299.mp3	2268
common_voice_tr_25812996.mp3	4248
common_voice_tr_32875964.mp3	3096
common_voice_tr_32565743.mp3	2376
common_voice_tr_38305031.mp3	2736
common_voice_tr_26654364.mp3	4500
common_voice_tr_17351976.mp3	3624
common_voice_tr_34458349.mp3	1908
common_voice_tr_30811969.mp3	2736
common_voice_tr_21340787.mp3	4440
common_voice_tr_28876391.mp3	2844
common_voice_tr_38116315.mp3	2808
common_voice_tr_29578507.mp3	2160
common_voice_tr_30399255.mp3	2196
common_voice_tr_34356669.mp3	3708
common_voice_tr_29696212.mp3	2268
common_voice_tr_28433510.mp3	4788
common_voice_tr_30500747.mp3	2988
common_voice_tr_37022913.mp3	2880
common_voice_tr_38144488.mp3	2340
common_voice_tr_25279143.mp3	3888
common_voice_tr_25175342.mp3	4140
common_voice_tr_19584091.mp3	4560
common_voice_tr_38317170.mp3	6300
common_voice_tr_38374277.mp3	3096
common_voice_tr_21816031.mp3	4104
common_voice_tr_40204974.mp3	6840
common_voice_tr_35048293.mp3	1800
common_voice_tr_31050096.mp3	3456
common_voice_tr_29298852.mp3	2160
common_voice_tr_19291981.mp3	3480
common_voice_tr_30407890.mp3	3420
common_voice_tr_30333789.mp3	6120
common_voice_tr_40077699.mp3	4608
common_voice_tr_36407998.mp3	2448
common_voice_tr_38029119.mp3	3420
common_voice_tr_32290576.mp3	2412
common_voice_tr_32935815.mp3	2340
common_voice_tr_30422201.mp3	2988
common_voice_tr_28856294.mp3	4860
common_voice_tr_24858774.mp3	3996
common_voice_tr_30495368.mp3	2988
common_voice_tr_28786251.mp3	2700
common_voice_tr_38181023.mp3	5616
common_voice_tr_32895057.mp3	2376
common_voice_tr_30695166.mp3	3456
common_voice_tr_28940470.mp3	4536
common_voice_tr_28906767.mp3	2844
common_voice_tr_29452449.mp3	4500
common_voice_tr_21368033.mp3	2520
common_voice_tr_30463821.mp3	2160
common_voice_tr_37857513.mp3	2016
common_voice_tr_26637045.mp3	4356
common_voice_tr_26530946.mp3	4428
common_voice_tr_35174198.mp3	2988
common_voice_tr_17360670.mp3	3528
common_voice_tr_24493400.mp3	3564
common_voice_tr_36437651.mp3	2016
common_voice_tr_35242497.mp3	1836
common_voice_tr_22313420.mp3	2640
common_voice_tr_25034782.mp3	6120
common_voice_tr_30407834.mp3	7020
common_voice_tr_34554583.mp3	2088
common_voice_tr_38005614.mp3	2988
common_voice_tr_22250266.mp3	2184
common_voice_tr_32926774.mp3	3096
common_voice_tr_36440757.mp3	2196
common_voice_tr_37962092.mp3	2736
common_voice_tr_25200698.mp3	3600
common_voice_tr_30355523.mp3	2088
common_voice_tr_32883535.mp3	2700
common_voice_tr_37915836.mp3	2556
common_voice_tr_30463918.mp3	8388
common_voice_tr_40861818.mp3	3708
common_voice_tr_36414853.mp3	3924
common_voice_tr_30352060.mp3	2268
common_voice_tr_30500601.mp3	2340
common_voice_tr_32115512.mp3	1368
common_voice_tr_30368488.mp3	3636
common_voice_tr_26535902.mp3	2664
common_voice_tr_28968404.mp3	3996
common_voice_tr_17911548.mp3	2496
common_voice_tr_30534635.mp3	3636
common_voice_tr_35175880.mp3	3348
common_voice_tr_38119735.mp3	3096
common_voice_tr_26644427.mp3	1836
common_voice_tr_30508653.mp3	7200
common_voice_tr_38085781.mp3	3168
common_voice_tr_38289721.mp3	4680
common_voice_tr_26531993.mp3	1332
common_voice_tr_29460166.mp3	3276
common_voice_tr_25754252.mp3	2556
common_voice_tr_32569666.mp3	4464
common_voice_tr_36440759.mp3	3240
common_voice_tr_40404508.mp3	6300
common_voice_tr_28908096.mp3	3816
common_voice_tr_27394484.mp3	4788
common_voice_tr_30352008.mp3	7236
common_voice_tr_30341420.mp3	2448
common_voice_tr_36433006.mp3	3888
common_voice_tr_21684026.mp3	3528
common_voice_tr_30396511.mp3	2520
common_voice_tr_37655939.mp3	3996
common_voice_tr_19192916.mp3	3744
common_voice_tr_17842921.mp3	4488
common_voice_tr_38197619.mp3	3240
common_voice_tr_30421835.mp3	3780
common_voice_tr_31630553.mp3	1224
common_voice_tr_19188095.mp3	5736
common_voice_tr_27836480.mp3	5616
common_voice_tr_30385146.mp3	2268
common_voice_tr_21197869.mp3	4920
common_voice_tr_38023377.mp3	4176
common_voice_tr_26544391.mp3	3600
common_voice_tr_18303826.mp3	9816
common_voice_tr_24942670.mp3	5940
common_voice_tr_29511935.mp3	3060
common_voice_tr_30768645.mp3	4320
common_voice_tr_26529295.mp3	1332
common_voice_tr_30407822.mp3	3060
common_voice_tr_28856130.mp3	6876
common_voice_tr_30500587.mp3	2088
common_voice_tr_24505472.mp3	4428
common_voice_tr_30329238.mp3	4500
common_voice_tr_17348702.mp3	3024
common_voice_tr_32926059.mp3	2988
common_voice_tr_31839589.mp3	4176
common_voice_tr_21441070.mp3	2136
common_voice_tr_21340561.mp3	4248
common_voice_tr_37821448.mp3	3636
common_voice_tr_26101851.mp3	5976
common_voice_tr_34685071.mp3	4608
common_voice_tr_36393471.mp3	2556
common_voice_tr_40181214.mp3	3240
common_voice_tr_36444512.mp3	1980
common_voice_tr_32905352.mp3	6300
common_voice_tr_26533746.mp3	1404
common_voice_tr_36443114.mp3	2196
common_voice_tr_21221083.mp3	2928
common_voice_tr_34598487.mp3	6336
common_voice_tr_38123559.mp3	2196
common_voice_tr_30422210.mp3	2016
common_voice_tr_28979142.mp3	4788
common_voice_tr_30356784.mp3	2340
common_voice_tr_32289104.mp3	7020
common_voice_tr_26561908.mp3	2736
common_voice_tr_26530129.mp3	2340
common_voice_tr_29508462.mp3	3420
common_voice_tr_34601531.mp3	6300
common_voice_tr_28861510.mp3	2592
common_voice_tr_38316103.mp3	3888
common_voice_tr_25176508.mp3	6840
common_voice_tr_35231760.mp3	2088
common_voice_tr_37872447.mp3	3168
common_voice_tr_30390322.mp3	3060
common_voice_tr_25935455.mp3	2052
common_voice_tr_30695195.mp3	4356
common_voice_tr_37844266.mp3	2340
common_voice_tr_30395513.mp3	2016
common_voice_tr_30964499.mp3	2808
common_voice_tr_29688964.mp3	3240
common_voice_tr_37927516.mp3	3528
common_voice_tr_18390176.mp3	4824
common_voice_tr_27840222.mp3	2556
common_voice_tr_20339796.mp3	3744
common_voice_tr_30363325.mp3	2268
common_voice_tr_25258356.mp3	4968
common_voice_tr_28334691.mp3	2952
common_voice_tr_31839538.mp3	3528
common_voice_tr_30720468.mp3	3312
common_voice_tr_38192887.mp3	2916
common_voice_tr_38293490.mp3	2556
common_voice_tr_19531755.mp3	4320
common_voice_tr_30506821.mp3	2808
common_voice_tr_30340658.mp3	9540
common_voice_tr_37857563.mp3	2736
common_voice_tr_36444366.mp3	3456
common_voice_tr_30402123.mp3	2700
common_voice_tr_30713502.mp3	3060
common_voice_tr_36406565.mp3	2160
common_voice_tr_32904466.mp3	2556
common_voice_tr_33894000.mp3	2916
common_voice_tr_34683050.mp3	2736
common_voice_tr_30421991.mp3	2880
common_voice_tr_40030597.mp3	4428
common_voice_tr_37872471.mp3	3096
common_voice_tr_24753918.mp3	3672
common_voice_tr_24997693.mp3	4860
common_voice_tr_36414629.mp3	5580
common_voice_tr_17346095.mp3	2976
common_voice_tr_38113235.mp3	2736
common_voice_tr_30462869.mp3	2376
common_voice_tr_32953141.mp3	2340
common_voice_tr_34508435.mp3	2520
common_voice_tr_32068865.mp3	2016
common_voice_tr_37915878.mp3	1908
common_voice_tr_30391376.mp3	8100
common_voice_tr_31839692.mp3	5076
common_voice_tr_37870811.mp3	2628
common_voice_tr_26529746.mp3	2016
common_voice_tr_26636993.mp3	3456
common_voice_tr_30350531.mp3	7020
common_voice_tr_19190434.mp3	3624
common_voice_tr_17413329.mp3	3264
common_voice_tr_34389967.mp3	2736
common_voice_tr_32933800.mp3	2196
common_voice_tr_29068204.mp3	4248
common_voice_tr_22364953.mp3	1123
common_voice_tr_24831896.mp3	4788
common_voice_tr_21445886.mp3	3816
common_voice_tr_40005637.mp3	7956
common_voice_tr_33996538.mp3	3276
common_voice_tr_32876045.mp3	2556
common_voice_tr_27777354.mp3	2736
common_voice_tr_21426270.mp3	3480
common_voice_tr_34602631.mp3	3600
common_voice_tr_26561945.mp3	1440
common_voice_tr_32884128.mp3	3168
common_voice_tr_32935527.mp3	2520
common_voice_tr_17894025.mp3	2328
common_voice_tr_30418419.mp3	2736
common_voice_tr_28904735.mp3	4716
common_voice_tr_26538466.mp3	1620
common_voice_tr_30461249.mp3	3276
common_voice_tr_21411710.mp3	3192
common_voice_tr_28444698.mp3	3816
common_voice_tr_25327431.mp3	3492
common_voice_tr_36434527.mp3	3996
common_voice_tr_32288840.mp3	2664
common_voice_tr_28857445.mp3	4500
common_voice_tr_37956962.mp3	2988
common_voice_tr_26448789.mp3	2700
common_voice_tr_25713649.mp3	6768
common_voice_tr_17553978.mp3	4176
common_voice_tr_28785174.mp3	3528
common_voice_tr_32367051.mp3	3060
common_voice_tr_30620740.mp3	3960
common_voice_tr_38932659.mp3	6300
common_voice_tr_39948300.mp3	6588
common_voice_tr_36411463.mp3	4680
common_voice_tr_28786024.mp3	3600
common_voice_tr_32882233.mp3	2736
common_voice_tr_37915628.mp3	2628
common_voice_tr_36557694.mp3	2916
common_voice_tr_34549048.mp3	2448
common_voice_tr_34487622.mp3	2556
common_voice_tr_17826124.mp3	3096
common_voice_tr_29623465.mp3	1908
common_voice_tr_30469088.mp3	2340
common_voice_tr_36933121.mp3	3240
common_voice_tr_36443432.mp3	1656
common_voice_tr_34387301.mp3	4068
common_voice_tr_22023867.mp3	5040
common_voice_tr_17357197.mp3	4104
common_voice_tr_30391993.mp3	2016
common_voice_tr_29068547.mp3	2916
common_voice_tr_40860016.mp3	5076
common_voice_tr_37910264.mp3	1728
common_voice_tr_27175752.mp3	3168
common_voice_tr_30464064.mp3	5796
common_voice_tr_28868339.mp3	3492
common_voice_tr_30462991.mp3	4680
common_voice_tr_35176326.mp3	2808
common_voice_tr_32953417.mp3	3060
common_voice_tr_38406395.mp3	3060
common_voice_tr_37753253.mp3	2160
common_voice_tr_37927415.mp3	2628
common_voice_tr_32883648.mp3	2340
common_voice_tr_19048410.mp3	2880
common_voice_tr_30399282.mp3	2448
common_voice_tr_39945006.mp3	3096
common_voice_tr_30674431.mp3	6156
common_voice_tr_34389792.mp3	3276
common_voice_tr_36439793.mp3	2916
common_voice_tr_25754057.mp3	7380
common_voice_tr_30271635.mp3	5508
common_voice_tr_32960244.mp3	2556
common_voice_tr_32876117.mp3	2160
common_voice_tr_30353782.mp3	2088
common_voice_tr_27835608.mp3	6228
common_voice_tr_30462287.mp3	2700
common_voice_tr_32069134.mp3	4140
common_voice_tr_23901106.mp3	1656
common_voice_tr_30341678.mp3	2628
common_voice_tr_30402235.mp3	4860
common_voice_tr_22161610.mp3	3048
common_voice_tr_32959684.mp3	3096
common_voice_tr_28146761.mp3	3528
common_voice_tr_34977294.mp3	5220
common_voice_tr_21351407.mp3	5232
common_voice_tr_25333897.mp3	4428
common_voice_tr_36586003.mp3	5688
common_voice_tr_28864527.mp3	2160
common_voice_tr_30459256.mp3	4788
common_voice_tr_36437724.mp3	2700
common_voice_tr_25959111.mp3	5400
common_voice_tr_28968368.mp3	6228
common_voice_tr_38010668.mp3	7488
common_voice_tr_32134747.mp3	6876
common_voice_tr_30261903.mp3	3168
common_voice_tr_25754428.mp3	2484
common_voice_tr_26534724.mp3	1368
common_voice_tr_37994185.mp3	2736
common_voice_tr_32902290.mp3	3060
common_voice_tr_29579447.mp3	2628
common_voice_tr_27208624.mp3	3240
common_voice_tr_38144514.mp3	2376
common_voice_tr_40143598.mp3	5976
common_voice_tr_17559397.mp3	2544
common_voice_tr_37964903.mp3	2556
common_voice_tr_29512207.mp3	4176
common_voice_tr_32133074.mp3	900
common_voice_tr_37847223.mp3	3528
common_voice_tr_27189098.mp3	6876
common_voice_tr_32882897.mp3	2700
common_voice_tr_17525681.mp3	4344
common_voice_tr_28938958.mp3	3636
common_voice_tr_30414111.mp3	1980
common_voice_tr_25288031.mp3	2988
common_voice_tr_25923167.mp3	4644
common_voice_tr_28861506.mp3	2988
common_voice_tr_21711627.mp3	5184
common_voice_tr_17345310.mp3	2664
common_voice_tr_28931657.mp3	4176
common_voice_tr_17526047.mp3	3624
common_voice_tr_30396890.mp3	5220
common_voice_tr_35406079.mp3	4536
common_voice_tr_38172558.mp3	1980
common_voice_tr_36439307.mp3	3816
common_voice_tr_34390223.mp3	3060
common_voice_tr_19650179.mp3	3864
common_voice_tr_27199565.mp3	2808
common_voice_tr_25259419.mp3	4680
common_voice_tr_24971588.mp3	4788
common_voice_tr_27561128.mp3	2196
common_voice_tr_37896877.mp3	7920
common_voice_tr_38171216.mp3	9108
common_voice_tr_37602019.mp3	3168
common_voice_tr_37753245.mp3	3492
common_voice_tr_30382962.mp3	2736
common_voice_tr_29512366.mp3	3168
common_voice_tr_32135112.mp3	4356
common_voice_tr_38203784.mp3	6516
common_voice_tr_25090081.mp3	2988
common_voice_tr_25230038.mp3	7920
common_voice_tr_30418626.mp3	2196
common_voice_tr_30318720.mp3	2988
common_voice_tr_18464540.mp3	7872
common_voice_tr_32069022.mp3	2052
common_voice_tr_21084518.mp3	4464
common_voice_tr_28897366.mp3	3564
common_voice_tr_18189744.mp3	4656
common_voice_tr_39957885.mp3	3600
common_voice_tr_40189675.mp3	5580
common_voice_tr_38066777.mp3	4176
common_voice_tr_38562514.mp3	3780
common_voice_tr_29121487.mp3	5688
common_voice_tr_29579629.mp3	2844
common_voice_tr_17525514.mp3	3936
common_voice_tr_30391530.mp3	2448
common_voice_tr_32133040.mp3	1368
common_voice_tr_20558801.mp3	4104
common_voice_tr_21658031.mp3	4704
common_voice_tr_36439864.mp3	4104
common_voice_tr_32940922.mp3	5076
common_voice_tr_34396263.mp3	4428
common_voice_tr_36434219.mp3	4716
common_voice_tr_30344889.mp3	3348
common_voice_tr_34974526.mp3	2340
common_voice_tr_37825226.mp3	3528
common_voice_tr_36434214.mp3	4716
common_voice_tr_34506042.mp3	3708
common_voice_tr_31785404.mp3	6300
common_voice_tr_36440095.mp3	2448
common_voice_tr_38336503.mp3	9288
common_voice_tr_38313819.mp3	1800
common_voice_tr_38144154.mp3	3240
common_voice_tr_26676821.mp3	1908
common_voice_tr_34506001.mp3	2988
common_voice_tr_34486032.mp3	3528
common_voice_tr_17910998.mp3	3216
common_voice_tr_37994156.mp3	2808
common_voice_tr_30518809.mp3	2088
common_voice_tr_25259984.mp3	4428
common_voice_tr_38078340.mp3	2916
common_voice_tr_36443741.mp3	2016
common_voice_tr_30463092.mp3	2340
common_voice_tr_19292160.mp3	3816
common_voice_tr_32317508.mp3	4140
common_voice_tr_37915706.mp3	7488
common_voice_tr_29696118.mp3	2700
common_voice_tr_26545616.mp3	2412
common_voice_tr_18355318.mp3	5616
common_voice_tr_37833232.mp3	2736
common_voice_tr_37407578.mp3	3168
common_voice_tr_38010415.mp3	2340
common_voice_tr_32111296.mp3	6552
common_voice_tr_34348534.mp3	2520
common_voice_tr_32895418.mp3	2628
common_voice_tr_29512474.mp3	2376
common_voice_tr_25277993.mp3	4500
common_voice_tr_36585978.mp3	3564
common_voice_tr_34603740.mp3	5940
common_voice_tr_32940296.mp3	2556
common_voice_tr_34357067.mp3	2448
common_voice_tr_36444333.mp3	2160
common_voice_tr_37881772.mp3	3456
common_voice_tr_40182725.mp3	3708
common_voice_tr_28906737.mp3	5472
common_voice_tr_18842013.mp3	4296
common_voice_tr_32955255.mp3	2088
common_voice_tr_39941200.mp3	3996
common_voice_tr_30411010.mp3	2808
common_voice_tr_38122506.mp3	4140
common_voice_tr_30391542.mp3	3528
common_voice_tr_36432958.mp3	5544
common_voice_tr_28874594.mp3	2520
common_voice_tr_37263510.mp3	3456
common_voice_tr_32960553.mp3	2340
common_voice_tr_32276570.mp3	2844
common_voice_tr_29943535.mp3	2088
common_voice_tr_36585421.mp3	3060
common_voice_tr_38950469.mp3	7056
common_voice_tr_34439552.mp3	4896
common_voice_tr_24762440.mp3	5724
common_voice_tr_35937049.mp3	3780
common_voice_tr_25756751.mp3	4320
common_voice_tr_32415626.mp3	7200
common_voice_tr_19452851.mp3	2736
common_voice_tr_40711669.mp3	6984
common_voice_tr_30409412.mp3	2088
common_voice_tr_30368107.mp3	3708
common_voice_tr_28651891.mp3	6336
common_voice_tr_32959805.mp3	4248
common_voice_tr_30399302.mp3	8028
common_voice_tr_38119394.mp3	4716
common_voice_tr_27199387.mp3	5148
common_voice_tr_30410261.mp3	3996
common_voice_tr_38331219.mp3	6696
common_voice_tr_22410077.mp3	7032
common_voice_tr_18351580.mp3	3816
common_voice_tr_26548989.mp3	5976
common_voice_tr_37932041.mp3	5040
common_voice_tr_38599005.mp3	3420
common_voice_tr_17532786.mp3	4104
common_voice_tr_30381216.mp3	3096
common_voice_tr_28848621.mp3	7236
common_voice_tr_38501860.mp3	5040
common_voice_tr_36585488.mp3	2340
common_voice_tr_30503709.mp3	2376
common_voice_tr_25256840.mp3	5148
common_voice_tr_33534808.mp3	5328
common_voice_tr_18372552.mp3	8256
common_voice_tr_39948263.mp3	6588
common_voice_tr_28868734.mp3	4320
common_voice_tr_30395582.mp3	3168
common_voice_tr_37872394.mp3	4428
common_voice_tr_34747929.mp3	4608
common_voice_tr_21361028.mp3	3528
common_voice_tr_29513543.mp3	3456
common_voice_tr_32883370.mp3	2268
common_voice_tr_30341681.mp3	5868
common_voice_tr_38007841.mp3	2196
common_voice_tr_33823150.mp3	2448
common_voice_tr_26535895.mp3	3456
common_voice_tr_29800529.mp3	2088
common_voice_tr_25222573.mp3	4248
common_voice_tr_39824503.mp3	3528
common_voice_tr_26538112.mp3	1764
common_voice_tr_29622473.mp3	1980
common_voice_tr_38002682.mp3	3420
common_voice_tr_21661670.mp3	2424
common_voice_tr_30498412.mp3	1188
common_voice_tr_36970108.mp3	2880
common_voice_tr_40859799.mp3	5076
common_voice_tr_25804358.mp3	1656
common_voice_tr_37982254.mp3	6156
common_voice_tr_27198998.mp3	2952
common_voice_tr_32894313.mp3	1908
common_voice_tr_32125576.mp3	2808
common_voice_tr_30441413.mp3	2592
common_voice_tr_38002728.mp3	2196
common_voice_tr_21440966.mp3	3264
common_voice_tr_25279327.mp3	3420
common_voice_tr_17373103.mp3	3864
common_voice_tr_26544071.mp3	1008
common_voice_tr_32960734.mp3	2376
common_voice_tr_30408928.mp3	7128
common_voice_tr_25535217.mp3	4608
common_voice_tr_28908275.mp3	2736
common_voice_tr_35174457.mp3	3600
common_voice_tr_30412242.mp3	2376
common_voice_tr_32324503.mp3	3636
common_voice_tr_26562323.mp3	1764
common_voice_tr_29629257.mp3	2160
common_voice_tr_17527162.mp3	2328
common_voice_tr_38240591.mp3	4248
common_voice_tr_26448730.mp3	4068
common_voice_tr_28924886.mp3	3276
common_voice_tr_37984176.mp3	5508
common_voice_tr_32303111.mp3	3240
common_voice_tr_29511784.mp3	2808
common_voice_tr_37179647.mp3	3780
